model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
bcwfc,Linear_16_10,Plain,-,0.000003,0.000008,0.000001,2
mnistfc,Linear_784_128,HE,15,74.030763,471.068561,3.862066,2
mnistfc,Linear_784_128,Plain,-,0.000208,0.000852,0.000693,2
mnistfc,Activation_ReLU3,HE,15,0.181919,0.184568,0.000008,2
mnistfc,Activation_ReLU3,Plain,-,0.000003,0.000002,0.000000,2
mnistfc,Linear_128_32,HE,15,15.004369,66.148330,0.865797,2
mnistfc,Linear_128_32,Plain,-,0.000024,0.000027,0.000018,2
mnistfc,Activation_ReLU3,HE,15,0.167517,0.172282,0.000002,2
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,2
mnistfc,Linear_32_10,HE,15,3.776958,15.180610,0.296788,2
mnistfc,Linear_32_10,Plain,-,0.000004,0.000008,0.000001,2
mnistfc,Linear_784_128,HE,15,77.746853,478.279704,3.559541,2
mnistfc,Linear_784_128,Plain,-,0.000205,0.000539,0.000736,2
mnistfc,Activation_ReLU3,HE,15,0.170429,0.174713,0.000002,2
mnistfc,Activation_ReLU3,Plain,-,0.000006,0.000006,0.000000,2
mnistfc,Linear_128_32,HE,15,15.814707,65.592446,1.034171,2
mnistfc,Linear_128_32,Plain,-,0.000035,0.000027,0.000009,2
mnistfc,Activation_ReLU3,HE,15,0.198084,0.207280,0.000003,2
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000002,0.000000,2
mnistfc,Linear_32_10,HE,15,3.712852,14.172220,0.268488,2
mnistfc,Linear_32_10,Plain,-,0.000005,0.000014,0.000001,2
